,user,artist_name,play_count,artist_url

1065,smoph,:Wumpscut:,1201,https://www.last.fm/music/:Wumpscut:

1066,smoph,The Smashing Pumpkins,1157,https://www.last.fm/music/The+Smashing+Pumpkins

1067,smoph,Radiohead,1150,https://www.last.fm/music/Radiohead

1068,smoph,Pink Floyd,1119,https://www.last.fm/music/Pink+Floyd

1069,smoph,Air,1055,https://www.last.fm/music/Air

1070,smoph,Aphex Twin,895,https://www.last.fm/music/Aphex+Twin

1071,smoph,Red Hot Chili Peppers,885,https://www.last.fm/music/Red+Hot+Chili+Peppers

1072,smoph,Type O Negative,857,https://www.last.fm/music/Type+O+Negative

1073,smoph,Bloodhound Gang,823,https://www.last.fm/music/Bloodhound+Gang

1074,smoph,Björk,808,https://www.last.fm/music/Bj%C3%B6rk

1075,smoph,Deftones,778,https://www.last.fm/music/Deftones

1076,smoph,A Perfect Circle,768,https://www.last.fm/music/A+Perfect+Circle

1077,smoph,ohGr,684,https://www.last.fm/music/ohGr

1078,smoph,Front Line Assembly,639,https://www.last.fm/music/Front+Line+Assembly

1079,smoph,Alice in Chains,619,https://www.last.fm/music/Alice+in+Chains

1080,smoph,Dimmu Borgir,575,https://www.last.fm/music/Dimmu+Borgir

1081,smoph,Alkaline Trio,557,https://www.last.fm/music/Alkaline+Trio

1082,smoph,KMFDM,499,https://www.last.fm/music/KMFDM

1083,smoph,Strapping Young Lad,490,https://www.last.fm/music/Strapping+Young+Lad

1084,smoph,Röyksopp,479,https://www.last.fm/music/R%C3%B6yksopp

1085,smoph,Vast,473,https://www.last.fm/music/Vast

1086,smoph,Devin Townsend,471,https://www.last.fm/music/Devin+Townsend

1087,smoph,Slipknot,467,https://www.last.fm/music/Slipknot

1088,smoph,My Chemical Romance,457,https://www.last.fm/music/My+Chemical+Romance

1089,smoph,Jimi Hendrix,399,https://www.last.fm/music/Jimi+Hendrix

1090,smoph,NOFX,365,https://www.last.fm/music/NOFX

1091,smoph,Tool,365,https://www.last.fm/music/Tool

1092,smoph,Nightwish,355,https://www.last.fm/music/Nightwish

1093,smoph,Lamb,354,https://www.last.fm/music/Lamb

1094,smoph,Apocalyptica,353,https://www.last.fm/music/Apocalyptica

1095,smoph,Finch,346,https://www.last.fm/music/Finch

1096,smoph,Arch Enemy,320,https://www.last.fm/music/Arch+Enemy

1097,smoph,The Prodigy,319,https://www.last.fm/music/The+Prodigy

1098,smoph,Paradise Lost,318,https://www.last.fm/music/Paradise+Lost

1099,smoph,Kaiser Chiefs,301,https://www.last.fm/music/Kaiser+Chiefs

1100,smoph,Pearl Jam,293,https://www.last.fm/music/Pearl+Jam

1101,smoph,Thomas Newman,279,https://www.last.fm/music/Thomas+Newman

1102,smoph,Icon of Coil,277,https://www.last.fm/music/Icon+of+Coil

1103,smoph,Foo Fighters,276,https://www.last.fm/music/Foo+Fighters

1104,smoph,Million Dead,275,https://www.last.fm/music/Million+Dead

1105,smoph,Funeral for a Friend,270,https://www.last.fm/music/Funeral+for+a+Friend

1106,smoph,Switchblade Symphony,263,https://www.last.fm/music/Switchblade+Symphony

1107,smoph,The Cooper Temple Clause,259,https://www.last.fm/music/The+Cooper+Temple+Clause

1108,MatheusGoblet07,Janet Jackson,1225,https://www.last.fm/music/Janet+Jackson

1109,MatheusGoblet07,Björk,1021,https://www.last.fm/music/Bj%C3%B6rk

1110,MatheusGoblet07,Madonna,657,https://www.last.fm/music/Madonna

1111,MatheusGoblet07,Kylie Minogue,393,https://www.last.fm/music/Kylie+Minogue

1112,MatheusGoblet07,Jocelyn Pook,375,https://www.last.fm/music/Jocelyn+Pook

1113,MatheusGoblet07,Zhala,367,https://www.last.fm/music/Zhala

1114,MatheusGoblet07,Deee-Lite,329,https://www.last.fm/music/Deee-Lite

1115,MatheusGoblet07,Róisín Murphy,217,https://www.last.fm/music/R%C3%B3is%C3%ADn+Murphy

1116,MatheusGoblet07,Dead Can Dance,180,https://www.last.fm/music/Dead+Can+Dance

1117,MatheusGoblet07,Susanne Sundfør,176,https://www.last.fm/music/Susanne+Sundf%C3%B8r

1118,MatheusGoblet07,Sonnymoon,171,https://www.last.fm/music/Sonnymoon

1119,MatheusGoblet07,Peaches,169,https://www.last.fm/music/Peaches

1120,MatheusGoblet07,Sóley,167,https://www.last.fm/music/S%C3%B3ley

1121,MatheusGoblet07,Erykah Badu,157,https://www.last.fm/music/Erykah+Badu

1122,MatheusGoblet07,Robyn,154,https://www.last.fm/music/Robyn

1123,MatheusGoblet07,Enigma,139,https://www.last.fm/music/Enigma

1124,MatheusGoblet07,Holly Herndon,138,https://www.last.fm/music/Holly+Herndon

1125,MatheusGoblet07,Ólafur Arnalds,131,https://www.last.fm/music/%C3%93lafur+Arnalds

1126,MatheusGoblet07,James Blake,128,https://www.last.fm/music/James+Blake

1127,MatheusGoblet07,Julianna Barwick,127,https://www.last.fm/music/Julianna+Barwick

1128,MatheusGoblet07,Macy Gray,122,https://www.last.fm/music/Macy+Gray

1129,MatheusGoblet07,Kendrick Lamar,103,https://www.last.fm/music/Kendrick+Lamar

1130,MatheusGoblet07,Jenny Hval,99,https://www.last.fm/music/Jenny+Hval

1131,MatheusGoblet07,SZA,98,https://www.last.fm/music/SZA

1132,MatheusGoblet07,UNKLE,98,https://www.last.fm/music/UNKLE

1133,MatheusGoblet07,Mariah Carey,95,https://www.last.fm/music/Mariah+Carey

1134,MatheusGoblet07,The Cinematic Orchestra,91,https://www.last.fm/music/The+Cinematic+Orchestra

1135,MatheusGoblet07,Natalia Kills,90,https://www.last.fm/music/Natalia+Kills

1136,MatheusGoblet07,Christina Vantzou,89,https://www.last.fm/music/Christina+Vantzou

1137,MatheusGoblet07,Glasser,89,https://www.last.fm/music/Glasser

1138,MatheusGoblet07,Annie,88,https://www.last.fm/music/Annie

1139,MatheusGoblet07,TLC,87,https://www.last.fm/music/TLC

1140,MatheusGoblet07,Enya,84,https://www.last.fm/music/Enya

1141,MatheusGoblet07,MNDR,80,https://www.last.fm/music/MNDR

1142,MatheusGoblet07,Azealia Banks,75,https://www.last.fm/music/Azealia+Banks

1143,MatheusGoblet07,Tei Shi,75,https://www.last.fm/music/Tei+Shi

1144,MatheusGoblet07,FKA twigs,73,https://www.last.fm/music/FKA+twigs

1145,MatheusGoblet07,Tinashe,69,https://www.last.fm/music/Tinashe

1146,MatheusGoblet07,Shamir,68,https://www.last.fm/music/Shamir

1147,MatheusGoblet07,Arca,65,https://www.last.fm/music/Arca

1148,MatheusGoblet07,Jamie xx,63,https://www.last.fm/music/Jamie+xx

1149,MatheusGoblet07,Supercolisor,62,https://www.last.fm/music/Supercolisor

1150,MatheusGoblet07,Lee Bannon,60,https://www.last.fm/music/Lee+Bannon

1151,MatheusGoblet07,Towa Tei,58,https://www.last.fm/music/Towa+Tei

1152,MatheusGoblet07,Burial,56,https://www.last.fm/music/Burial

1153,MatheusGoblet07,Hercules and Love Affair,54,https://www.last.fm/music/Hercules+and+Love+Affair

1154,MatheusGoblet07,Luneta Mágica,53,https://www.last.fm/music/Luneta+M%C3%A1gica

1155,MatheusGoblet07,Crystal Castles,51,https://www.last.fm/music/Crystal+Castles

1156,MatheusGoblet07,Grace Jones,50,https://www.last.fm/music/Grace+Jones

1157,MatheusGoblet07,Ariana Grande,49,https://www.last.fm/music/Ariana+Grande

1158,haiji505,Spangle call Lilli line,833,https://www.last.fm/music/Spangle+call+Lilli+line

1159,haiji505,quasimode,796,https://www.last.fm/music/quasimode

1160,haiji505,きのこ帝国,718,https://www.last.fm/music/%E3%81%8D%E3%81%AE%E3%81%93%E5%B8%9D%E5%9B%BD

1161,haiji505,ぼくのりりっくのぼうよみ,657,https://www.last.fm/music/%E3%81%BC%E3%81%8F%E3%81%AE%E3%82%8A%E3%82%8A%E3%81%A3%E3%81%8F%E3%81%AE%E3%81%BC%E3%81%86%E3%82%88%E3%81%BF

1162,haiji505,まじ娘,639,https://www.last.fm/music/%E3%81%BE%E3%81%98%E5%A8%98

1163,haiji505,amazarashi,558,https://www.last.fm/music/amazarashi

1164,haiji505,相対性理論,498,https://www.last.fm/music/%E7%9B%B8%E5%AF%BE%E6%80%A7%E7%90%86%E8%AB%96

1165,haiji505,mouse on the keys,450,https://www.last.fm/music/mouse+on+the+keys

1166,haiji505,Cradle,448,https://www.last.fm/music/Cradle

1167,haiji505,クリープハイプ,431,https://www.last.fm/music/%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%97%E3%83%8F%E3%82%A4%E3%83%97

1168,haiji505,Suchmos,394,https://www.last.fm/music/Suchmos

1169,haiji505,No.9,391,https://www.last.fm/music/No.9

1170,haiji505,Jemapur,367,https://www.last.fm/music/Jemapur

1171,haiji505,Ametsub,328,https://www.last.fm/music/Ametsub

1172,haiji505,Asayake Production,324,https://www.last.fm/music/Asayake+Production

1173,haiji505,宇多田ヒカル,322,https://www.last.fm/music/%E5%AE%87%E5%A4%9A%E7%94%B0%E3%83%92%E3%82%AB%E3%83%AB

1174,haiji505,SPECIAL OTHERS,319,https://www.last.fm/music/SPECIAL+OTHERS

1175,haiji505,Lushlife & The Age Of Imagination Quartet,288,https://www.last.fm/music/Lushlife+&+The+Age+Of+Imagination+Quartet

1176,haiji505,原田知世,267,https://www.last.fm/music/%E5%8E%9F%E7%94%B0%E7%9F%A5%E4%B8%96

1177,haiji505,Mark Farina,262,https://www.last.fm/music/Mark+Farina

1178,haiji505,Rei Harakami,238,https://www.last.fm/music/Rei+Harakami

1179,haiji505,The Jazzinvaders,238,https://www.last.fm/music/The+Jazzinvaders

1180,haiji505,Blast Head,234,https://www.last.fm/music/Blast+Head

1181,haiji505,I Am Robot and Proud,230,https://www.last.fm/music/I+Am+Robot+and+Proud

1182,haiji505,蓮沼執太,228,https://www.last.fm/music/%E8%93%AE%E6%B2%BC%E5%9F%B7%E5%A4%AA

1183,haiji505,Freetempo,227,https://www.last.fm/music/Freetempo

1184,haiji505,Ino Hidefumi,221,https://www.last.fm/music/Ino+Hidefumi

1185,haiji505,CAFE Apertivo 4,219,https://www.last.fm/music/CAFE+Apertivo+4

1186,haiji505,ゆう,215,https://www.last.fm/music/%E3%82%86%E3%81%86

1187,haiji505,Coldfeet,213,https://www.last.fm/music/Coldfeet

1188,haiji505,Yuma,210,https://www.last.fm/music/Yuma

1189,haiji505,Cornelius,208,https://www.last.fm/music/Cornelius

1190,haiji505,原田郁子,204,https://www.last.fm/music/%E5%8E%9F%E7%94%B0%E9%83%81%E5%AD%90

1191,haiji505,Ben Westbeech,196,https://www.last.fm/music/Ben+Westbeech

1192,haiji505,Capsule,192,https://www.last.fm/music/Capsule

1193,haiji505,空気公団,189,https://www.last.fm/music/%E7%A9%BA%E6%B0%97%E5%85%AC%E5%9B%A3

1194,haiji505,Richie Hawtin,187,https://www.last.fm/music/Richie+Hawtin

1195,haiji505,Shingo Suzuki,187,https://www.last.fm/music/Shingo+Suzuki

1196,haiji505,Cro-Magnon,186,https://www.last.fm/music/Cro-Magnon

1197,haiji505,Ahmad Jamal Trio,183,https://www.last.fm/music/Ahmad+Jamal+Trio

1198,haiji505,Hipnosis,180,https://www.last.fm/music/Hipnosis

1199,haiji505,UA,165,https://www.last.fm/music/UA

1200,haiji505,Keiichiro Shibuya,159,https://www.last.fm/music/Keiichiro+Shibuya

1201,haiji505,Taichi,158,https://www.last.fm/music/Taichi

1202,haiji505,Cargo,157,https://www.last.fm/music/Cargo

1203,haiji505,Aoki Takamasa + Tujiko Noriko,155,https://www.last.fm/music/Aoki+Takamasa+%252B+Tujiko+Noriko

1204,haiji505,Fennesz,153,https://www.last.fm/music/Fennesz

1205,haiji505,The Egg,152,https://www.last.fm/music/The+Egg

1206,haiji505,クラムボン,152,https://www.last.fm/music/%E3%82%AF%E3%83%A9%E3%83%A0%E3%83%9C%E3%83%B3

1207,haiji505,Slowly,150,https://www.last.fm/music/Slowly

1208,LagannBTT,Fianru,1774,https://www.last.fm/music/Fianru

1209,LagannBTT,DToke,1738,https://www.last.fm/music/DToke

1210,LagannBTT,Nucleo aka TintaSucia,802,https://www.last.fm/music/Nucleo+aka+TintaSucia

1211,LagannBTT,Viejas Locas,748,https://www.last.fm/music/Viejas+Locas

1212,LagannBTT,Tortu aka Don Miguel,599,https://www.last.fm/music/Tortu+aka+Don+Miguel

1213,LagannBTT,ALI aka MIND,593,https://www.last.fm/music/ALI+aka+MIND

1214,LagannBTT,La Coneccion Real,545,https://www.last.fm/music/La+Coneccion+Real

1215,LagannBTT,Fuis Tos Family Group,441,https://www.last.fm/music/Fuis+Tos+Family+Group

1216,LagannBTT,Haywyre,389,https://www.last.fm/music/Haywyre

1217,LagannBTT,Verde,306,https://www.last.fm/music/Verde

1218,LagannBTT,Tikranz,276,https://www.last.fm/music/Tikranz

1219,LagannBTT,Intoxicados,259,https://www.last.fm/music/Intoxicados

1220,LagannBTT,Urbanse,247,https://www.last.fm/music/Urbanse

1221,LagannBTT,Frane,194,https://www.last.fm/music/+noredirect/Frane

1222,LagannBTT,Antipatikoz,177,https://www.last.fm/music/Antipatikoz

1223,LagannBTT,Koxmoz,113,https://www.last.fm/music/Koxmoz

1224,LagannBTT,LIDER,100,https://www.last.fm/music/LIDER

1225,LagannBTT,Eminem,84,https://www.last.fm/music/Eminem

1226,LagannBTT,Lider MC,83,https://www.last.fm/music/Lider+MC

1227,LagannBTT,Nueva Luz Reggae,80,https://www.last.fm/music/Nueva+Luz+Reggae

1228,LagannBTT,Arleka,74,https://www.last.fm/music/Arleka

1229,LagannBTT,Mr. Deivbeat,74,https://www.last.fm/music/Mr.+Deivbeat

1230,LagannBTT,Nirvana,73,https://www.last.fm/music/Nirvana

1231,LagannBTT,Gas-lab,53,https://www.last.fm/music/Gas-lab

1232,LagannBTT,Mustafa Yoda,44,https://www.last.fm/music/Mustafa+Yoda

1233,LagannBTT,Bepóss del Cypher,41,https://www.last.fm/music/Bep%C3%B3ss+del+Cypher

1234,LagannBTT,cno,37,https://www.last.fm/music/cno

1235,LagannBTT,Abel Pintos,32,https://www.last.fm/music/Abel+Pintos

1236,LagannBTT,Mustafa Yoda & Los Metricos,32,https://www.last.fm/music/Mustafa+Yoda+&+Los+Metricos

1237,LagannBTT,Haywyre & Galimatias,31,https://www.last.fm/music/Haywyre+&+Galimatias

1238,LagannBTT,Haywyre & Zeros,31,https://www.last.fm/music/Haywyre+&+Zeros

1239,LagannBTT,El Original,30,https://www.last.fm/music/El+Original

1240,LagannBTT,Primera MAncha Crew,26,https://www.last.fm/music/Primera+MAncha+Crew

1241,LagannBTT,Tortu,26,https://www.last.fm/music/Tortu

1242,LagannBTT,Snoop Lion,25,https://www.last.fm/music/Snoop+Lion

1243,LagannBTT,Floreciendo,23,https://www.last.fm/music/Floreciendo

1244,LagannBTT,T&K,20,https://www.last.fm/music/+noredirect/T&K

1245,LagannBTT,Nucleo,19,https://www.last.fm/music/+noredirect/Nucleo

1246,LagannBTT,Callejeros,17,https://www.last.fm/music/Callejeros

1247,LagannBTT,SUBURBAND,17,https://www.last.fm/music/SUBURBAND

1248,LagannBTT,Leonchalon,13,https://www.last.fm/music/Leonchalon

1249,LagannBTT,Floreciendo Reggae,12,https://www.last.fm/music/Floreciendo+Reggae

1250,LagannBTT,Del sur estilo,11,https://www.last.fm/music/Del+sur+estilo

1251,LagannBTT,Bob Marley & The Wailers,10,https://www.last.fm/music/Bob+Marley+&+The+Wailers

1252,LagannBTT,Tortu aka DonMiguel,10,https://www.last.fm/music/Tortu+aka+DonMiguel

1253,LagannBTT,fLako,8,https://www.last.fm/music/fLako

1254,LagannBTT,L'OSKY-I a.k.a ELPIBE FYAH,8,https://www.last.fm/music/L%27OSKY-I+a.k.a+ELPIBE+FYAH

1255,LagannBTT,Oasis,7,https://www.last.fm/music/Oasis

1256,LagannBTT,Del Sur MC's,6,https://www.last.fm/music/Del+Sur+MC%27s

1257,LagannBTT,"Tortu, Birra, Nucleo, Bate & D",6,"https://www.last.fm/music/Tortu,+Birra,+Nucleo,+Bate+&+D"

1258,croskers98,Pavement,1566,https://www.last.fm/music/Pavement

1259,croskers98,Bob Dylan,1137,https://www.last.fm/music/Bob+Dylan

1260,croskers98,The Replacements,1085,https://www.last.fm/music/The+Replacements

1261,croskers98,Wilco,1013,https://www.last.fm/music/Wilco

1262,croskers98,The Clash,779,https://www.last.fm/music/The+Clash

1263,croskers98,The Smiths,655,https://www.last.fm/music/The+Smiths

1264,croskers98,Silver Jews,606,https://www.last.fm/music/Silver+Jews

1265,croskers98,The Beatles,594,https://www.last.fm/music/The+Beatles

1266,croskers98,Pinegrove,548,https://www.last.fm/music/Pinegrove

1267,croskers98,Yo La Tengo,461,https://www.last.fm/music/Yo+La+Tengo

1268,croskers98,Dinosaur Jr.,437,https://www.last.fm/music/Dinosaur+Jr.

1269,croskers98,Guided by Voices,437,https://www.last.fm/music/Guided+by+Voices

1270,croskers98,Neil Young,409,https://www.last.fm/music/Neil+Young

1271,croskers98,The Velvet Underground,405,https://www.last.fm/music/The+Velvet+Underground

1272,croskers98,Van Morrison,390,https://www.last.fm/music/Van+Morrison

1273,croskers98,Pixies,370,https://www.last.fm/music/Pixies

1274,croskers98,MJ Lenderman,361,https://www.last.fm/music/MJ+Lenderman

1275,croskers98,"Black Country, New Road",337,"https://www.last.fm/music/Black+Country,+New+Road"

1276,croskers98,Wire,329,https://www.last.fm/music/Wire

1277,croskers98,Modest Mouse,275,https://www.last.fm/music/Modest+Mouse

1278,croskers98,PJ Harvey,271,https://www.last.fm/music/PJ+Harvey

1279,croskers98,The Magnetic Fields,256,https://www.last.fm/music/The+Magnetic+Fields

1280,croskers98,New Order,255,https://www.last.fm/music/New+Order

1281,croskers98,Big Thief,251,https://www.last.fm/music/Big+Thief

1282,croskers98,Nick Drake,241,https://www.last.fm/music/Nick+Drake

1283,croskers98,Red House Painters,239,https://www.last.fm/music/Red+House+Painters

1284,croskers98,Talking Heads,239,https://www.last.fm/music/Talking+Heads

1285,croskers98,Sun Kil Moon,237,https://www.last.fm/music/Sun+Kil+Moon

1286,croskers98,Minutemen,234,https://www.last.fm/music/Minutemen

1287,croskers98,Cocteau Twins,232,https://www.last.fm/music/Cocteau+Twins

1288,croskers98,Car Seat Headrest,225,https://www.last.fm/music/Car+Seat+Headrest

1289,croskers98,Radiohead,220,https://www.last.fm/music/Radiohead

1290,croskers98,Lou Reed,211,https://www.last.fm/music/Lou+Reed

1291,croskers98,Sonic Youth,209,https://www.last.fm/music/Sonic+Youth

1292,croskers98,Archers of Loaf,206,https://www.last.fm/music/Archers+of+Loaf

1293,croskers98,The Cure,199,https://www.last.fm/music/The+Cure

1294,croskers98,Stephen Malkmus,194,https://www.last.fm/music/Stephen+Malkmus

1295,croskers98,The Pogues,184,https://www.last.fm/music/The+Pogues

1296,croskers98,Bruce Springsteen,182,https://www.last.fm/music/Bruce+Springsteen

1297,croskers98,Television,181,https://www.last.fm/music/Television

1298,croskers98,The Kinks,181,https://www.last.fm/music/The+Kinks

1299,croskers98,John Lennon,178,https://www.last.fm/music/John+Lennon

1300,croskers98,Belle and Sebastian,177,https://www.last.fm/music/Belle+and+Sebastian

1301,croskers98,XTC,177,https://www.last.fm/music/XTC

1302,croskers98,Alex G,175,https://www.last.fm/music/Alex+G

1303,croskers98,Arthur Russell,173,https://www.last.fm/music/Arthur+Russell

1304,croskers98,David Bowie,173,https://www.last.fm/music/David+Bowie

1305,croskers98,Destroyer,167,https://www.last.fm/music/Destroyer

1306,croskers98,The Clean,167,https://www.last.fm/music/The+Clean

1307,croskers98,Purple Mountains,165,https://www.last.fm/music/Purple+Mountains

1308,bloodfly,Enigma,1648,https://www.last.fm/music/Enigma

1309,bloodfly,周云蓬,1248,https://www.last.fm/music/%E5%91%A8%E4%BA%91%E8%93%AC

1310,bloodfly,杭盖,1183,https://www.last.fm/music/%E6%9D%AD%E7%9B%96

1311,bloodfly,陈升,1179,https://www.last.fm/music/%E9%99%88%E5%8D%87

1312,bloodfly,Leonard Cohen,945,https://www.last.fm/music/Leonard+Cohen

1313,bloodfly,Johnny Cash,937,https://www.last.fm/music/Johnny+Cash

1314,bloodfly,Bruce Springsteen,893,https://www.last.fm/music/Bruce+Springsteen

1315,bloodfly,Metallica,887,https://www.last.fm/music/Metallica

1316,bloodfly,Doro,849,https://www.last.fm/music/Doro

1317,bloodfly,罗大佑,809,https://www.last.fm/music/%E7%BD%97%E5%A4%A7%E4%BD%91

1318,bloodfly,Стары Ольса,791,https://www.last.fm/music/%D0%A1%D1%82%D0%B0%D1%80%D1%8B+%D0%9E%D0%BB%D1%8C%D1%81%D0%B0

1319,bloodfly,痛苦的信仰,748,https://www.last.fm/music/%E7%97%9B%E8%8B%A6%E7%9A%84%E4%BF%A1%E4%BB%B0

1320,bloodfly,Vangelis,739,https://www.last.fm/music/Vangelis

1321,bloodfly,Blackmore's Night,734,https://www.last.fm/music/Blackmore%27s+Night

1322,bloodfly,苏阳,685,https://www.last.fm/music/%E8%8B%8F%E9%98%B3

1323,bloodfly,Scorpions,662,https://www.last.fm/music/Scorpions

1324,bloodfly,Gregorian,598,https://www.last.fm/music/Gregorian

1325,bloodfly,布衣乐队,540,https://www.last.fm/music/%E5%B8%83%E8%A1%A3%E4%B9%90%E9%98%9F

1326,bloodfly,Neil Young,518,https://www.last.fm/music/Neil+Young

1327,bloodfly,U.D.O.,494,https://www.last.fm/music/U.D.O.

1328,bloodfly,Cruachan,473,https://www.last.fm/music/Cruachan

1329,bloodfly,Sabaton,467,https://www.last.fm/music/Sabaton

1330,bloodfly,Lake of Tears,454,https://www.last.fm/music/Lake+of+Tears

1331,bloodfly,张玮玮,441,https://www.last.fm/music/%E5%BC%A0%E7%8E%AE%E7%8E%AE

1332,bloodfly,Кино,419,https://www.last.fm/music/%D0%9A%D0%B8%D0%BD%D0%BE

1333,bloodfly,王菲,413,https://www.last.fm/music/%E7%8E%8B%E8%8F%B2

1334,bloodfly,Kiss,400,https://www.last.fm/music/Kiss

1335,bloodfly,Dead Can Dance,396,https://www.last.fm/music/Dead+Can+Dance

1336,bloodfly,Nick Cave & the Bad Seeds,395,https://www.last.fm/music/Nick+Cave+&+the+Bad+Seeds

1337,bloodfly,唐朝,372,https://www.last.fm/music/%E5%94%90%E6%9C%9D

1338,bloodfly,HammerFall,363,https://www.last.fm/music/HammerFall

1339,bloodfly,Subway to Sally,341,https://www.last.fm/music/Subway+to+Sally

1340,bloodfly,李志,340,https://www.last.fm/music/%E6%9D%8E%E5%BF%97

1341,bloodfly,Therion,339,https://www.last.fm/music/Therion

1342,bloodfly,Mägo de Oz,334,https://www.last.fm/music/M%C3%A4go+de+Oz

1343,bloodfly,吴宁越,311,https://www.last.fm/music/%E5%90%B4%E5%AE%81%E8%B6%8A

1344,bloodfly,张佺,311,https://www.last.fm/music/%E5%BC%A0%E4%BD%BA

1345,bloodfly,Helloween,304,https://www.last.fm/music/Helloween

1346,bloodfly,Manowar,296,https://www.last.fm/music/Manowar

1347,bloodfly,Ensiferum,294,https://www.last.fm/music/Ensiferum

1348,bloodfly,逃跑计划,294,https://www.last.fm/music/%E9%80%83%E8%B7%91%E8%AE%A1%E5%88%92

1349,bloodfly,Black Sabbath,276,https://www.last.fm/music/Black+Sabbath

1350,bloodfly,野孩子,263,https://www.last.fm/music/%E9%87%8E%E5%AD%A9%E5%AD%90

1351,bloodfly,Ария,262,https://www.last.fm/music/%D0%90%D1%80%D0%B8%D1%8F

1352,bloodfly,呼吸,255,https://www.last.fm/music/%E5%91%BC%E5%90%B8

1353,bloodfly,Aerosmith,239,https://www.last.fm/music/Aerosmith

1354,bloodfly,Backworld,233,https://www.last.fm/music/Backworld

1355,bloodfly,Jackie DeShannon,227,https://www.last.fm/music/Jackie+DeShannon

1356,bloodfly,Pink Floyd,227,https://www.last.fm/music/Pink+Floyd

1357,bloodfly,德德玛,215,https://www.last.fm/music/%E5%BE%B7%E5%BE%B7%E7%8E%9B

1358,Juzambs,Cat Power,142,https://www.last.fm/music/Cat+Power

1359,Juzambs,Roberto Carlos,135,https://www.last.fm/music/Roberto+Carlos

1360,Juzambs,R.E.M.,126,https://www.last.fm/music/R.E.M.

1361,Juzambs,The Cardigans,114,https://www.last.fm/music/The+Cardigans

1362,Juzambs,Glasvegas,110,https://www.last.fm/music/Glasvegas

1363,Juzambs,Vampire Weekend,105,https://www.last.fm/music/Vampire+Weekend

1364,Juzambs,Franz Ferdinand,81,https://www.last.fm/music/Franz+Ferdinand

1365,Juzambs,The Smiths,79,https://www.last.fm/music/The+Smiths

1366,Juzambs,Wilco,71,https://www.last.fm/music/Wilco

1367,Juzambs,The Beatles,68,https://www.last.fm/music/The+Beatles

1368,Juzambs,Black Rebel Motorcycle Club,64,https://www.last.fm/music/Black+Rebel+Motorcycle+Club

1369,Juzambs,Brendan Benson,56,https://www.last.fm/music/Brendan+Benson

1370,Juzambs,The Cure,55,https://www.last.fm/music/The+Cure

1371,Juzambs,The Jesus and Mary Chain,54,https://www.last.fm/music/The+Jesus+and+Mary+Chain

1372,Juzambs,The Ting Tings,50,https://www.last.fm/music/The+Ting+Tings

1373,Juzambs,Dexy's Midnight Runners,46,https://www.last.fm/music/+noredirect/Dexy%27s+Midnight+Runners

1374,Juzambs,Josh Rouse,46,https://www.last.fm/music/Josh+Rouse

1375,Juzambs,The 1900s,46,https://www.last.fm/music/The+1900s

1376,Juzambs,Madeleine Peyroux,43,https://www.last.fm/music/Madeleine+Peyroux

1377,Juzambs,Jens Lekman,42,https://www.last.fm/music/Jens+Lekman

1378,Juzambs,The Pains of Being Pure at Heart,42,https://www.last.fm/music/The+Pains+of+Being+Pure+at+Heart

1379,Juzambs,A Fine Frenzy,40,https://www.last.fm/music/A+Fine+Frenzy

1380,Juzambs,Lacrosse,40,https://www.last.fm/music/Lacrosse

1381,Juzambs,Arctic Monkeys,39,https://www.last.fm/music/Arctic+Monkeys

1382,Juzambs,The Vaselines,39,https://www.last.fm/music/The+Vaselines

1383,Juzambs,Acid House Kings,36,https://www.last.fm/music/Acid+House+Kings

1384,Juzambs,The Lucksmiths,36,https://www.last.fm/music/The+Lucksmiths

1385,Juzambs,The Monkees,36,https://www.last.fm/music/The+Monkees

1386,Juzambs,The Pipettes,36,https://www.last.fm/music/The+Pipettes

1387,Juzambs,The White Stripes,35,https://www.last.fm/music/The+White+Stripes

1388,Juzambs,Belle and Sebastian,34,https://www.last.fm/music/Belle+and+Sebastian

1389,Juzambs,Lily Allen,34,https://www.last.fm/music/Lily+Allen

1390,Juzambs,Burt Bacharach,32,https://www.last.fm/music/Burt+Bacharach

1391,Juzambs,Elton John,32,https://www.last.fm/music/Elton+John

1392,Juzambs,Leonard Cohen,32,https://www.last.fm/music/Leonard+Cohen

1393,Juzambs,Fanfarlo,28,https://www.last.fm/music/Fanfarlo

1394,Juzambs,Paul Simon,28,https://www.last.fm/music/Paul+Simon

1395,Juzambs,Beirut,27,https://www.last.fm/music/Beirut

1396,Juzambs,Snow Patrol,27,https://www.last.fm/music/Snow+Patrol

1397,Juzambs,Belle & Sebastian,25,https://www.last.fm/music/+noredirect/Belle+&+Sebastian

